Alteration_Year,BBL,BIN,borough,Comfort Station,CNSTRCT_YR,DESCRIPTION,DOITT_ID,DOITT_Source,Demolition_Year,GISPROPNUM,GROUNDELEV,HEIGHTROOF,LOCATION,MaintBy,MaintBySpec,OMPPROPID,Parks_District,SYSTEM,multipolygon,Recreation_Center,FeatureStatus
,3015460001,3345936,BK,FALSE,1925,Playground (Callahan-kelly)-Building,403888,current,,B219,87,14.5,,,,B219,B-16,B219-BLG1190,"MULTIPOLYGON (((-73.90574472504744 40.67825615414991, -73.90574706975897 40.67833123741347, -73.90590231700988 40.67832842790256, -73.90588453104542 40.678253623779646, -73.90574472504744 40.67825615414991)))",FALSE,Active
,3019050100,,BK,FALSE,,Playground (Pratt)-Building,,,,B292,,,,,,B292,B-02,B292-BLG1019,"MULTIPOLYGON (((-73.96230337342357 40.69260852722918, -73.96235035026533 40.69259795167358, -73.96232079845679 40.69254894148652, -73.96227555466376 40.692566144473545, -73.96230337342357 40.69260852722918)))",FALSE,Inactive
,3069430002,3319825,BK,FALSE,,Nellie Bly Park-Building,449333,current,,B280,11,10.37,S/s Shore Pkwy between 25 Ave. and Bay 41 St.,,,B280,B-11,B280-BLG9825,"MULTIPOLYGON (((-73.994217670349 40.59053700818694, -73.9942709256271 40.59051231761065, -73.9942598818787 40.590498475118956, -73.99427712329535 40.59049048113484, -73.99423855288487 40.59044213372416, -73.99414815446147 40.59048404490435, -73.99418790007331 40.59053386475992, -73.99420780185056 40.590524638104675, -73.994217670349 40.59053700818694)))",FALSE,Active
,3026960001,3000000,BK,TRUE,,McCarren Park Play Center PR,,,,B058,,,McCarren Pool & Play Center,,,B058-ZN01,B-01,B058-ZN01-BLG0983,"MULTIPOLYGON (((-73.95013979089187 40.72072772362432, -73.94999181449407 40.72074016842724, -73.95000022685639 40.72079771195385, -73.95014625865696 40.72078538966801, -73.95013979089187 40.72072772362432)))",FALSE,Active
,2051410441,2118085,BX,FALSE,,CO-OP City Field-Building,1067763,current,,X251,12,17.24378446,Co-op City Blvd. and the Hutch. River bet. Carver Loop and Bellamy Loop,,,X251,X-10,X251-BLG8085,"MULTIPOLYGON (((-73.82337384547363 40.87595259808641, -73.82361252392185 40.87600037750073, -73.82362928332739 40.87595214228911, -73.8234247011377 40.87592475623691, -73.82342698451356 40.875918186158295, -73.82338848065538 40.87591047758265, -73.82337384547363 40.87595259808641)))",FALSE,Active
,3999999999,3424027,BK,FALSE,2015,Coney Island Beach Zone 6b-W22 St PR Trailer,1264311,current,,B169,11,15.55616401,,,,B169-ZN06B,B-13,B169-ZN06B-BLG1144,"MULTIPOLYGON (((-73.9879359933008 40.572419093295125, -73.98794877873317 40.57244964043183, -73.9880928629665 40.57241457371968, -73.98808007747493 40.57238402659893, -73.9879359933008 40.572419093295125)))",FALSE,Removed
,3087250001,3000000,BK,FALSE,,Coney Island Beach Zone 1b-New Brighton PR,,,,B169,,,,,,B169-ZN01B,B-13,B169-ZN01B-BLG1141,"MULTIPOLYGON (((-73.95804683082508 40.5751823840453, -73.95842837250382 40.575167154395864, -73.95841730824277 40.57502584279088, -73.95826927391077 40.57503202974697, -73.9582688793482 40.57502653100113, -73.95818093719622 40.57503020648116, -73.95818133293257 40.575035705227734, -73.9580351173497 40.575041815999555, -73.95804683082508 40.5751823840453)))",FALSE,Inactive
,3070650100,3412889,BK,FALSE,1928,Chess and Checkers Pavilion,1072120,current,,B169,13,24.62,"Corbin Pl. to W. 37 St., Boardwalk",,,B169-ZN06A,B-13,B169-ZN06A-BLG2889,"MULTIPOLYGON (((-73.98489978062197 40.57229794874868, -73.98490566727396 40.57232588109453, -73.98490342918633 40.572331891802285, -73.984901665775 40.57233820064601, -73.9849003900413 40.57234475989967, -73.98489961380622 40.57235152003597, -73.98489933944299 40.57235843152637, -73.9848995716876 40.5723654412405, -73.98490030819003 40.57237249694769, -73.98490154305777 40.5723795455162, -73.98490326685508 40.57238653471427, -73.98490507834347 40.572392196550595, -73.9849054666034 40.572393412309864, -73.9849081269624 40.57240012516989, -73.98491122668607 40.572406624663195, -73.9849147433474 40.572412861258, -73.98491864979509 40.57241878812343, -73.98492291651519 40.572424361129805, -73.98492751281245 40.572429537948466, -73.98493258903702 40.5724536258467, -73.98511457837122 40.572431324667036, -73.98511109704833 40.572414808594495, -73.98511332438667 40.57240926795519, -73.9851151644498 40.57240337335952, -73.98511660187566 40.57239716803062, -73.98511762838824 40.57239069429218, -73.985118197825 40.57238442491357, -73.98511823689127 40.572383999871, -73.98511842146965 40.572377131593676, -73.98511818211293 40.57237013718794, -73.98511751999092 40.57236306708339, -73.98511644099727 40.57235597171013, -73.98511494984481 40.57234890149816, -73.98511306069398 40.57234190597809, -73.98511078416244 40.57233503468019, -73.98510813795369 40.5723283371356, -73.98510514095261 40.57232186017394, -73.98510181322507 40.57231565062514, -73.98509817956149 40.57230975171758, -73.98509426475258 40.57230420577908, -73.98509009595156 40.57229905153566, -73.98508570503586 40.57229432681347, -73.9850817683622 40.57227564672001, -73.98489978062197 40.57229794874868)))",FALSE,Active
,3044520002,3424251,BK,FALSE,1931,Leif Ericson Dr (Shore Parkway)-Building,1188091,current,,B165A,11,17.76227778,,,,B165A,B-05,B165A-BLG1624,"MULTIPOLYGON (((-73.86068626801081 40.65374411821405, -73.86082923059152 40.65377471079547, -73.86087201990087 40.65365872357877, -73.86072905872958 40.6536281319521, -73.86068626801081 40.65374411821405)))",FALSE,Inactive
,4020180001,4593844,QN,FALSE,,FMCP-USTA Complex-Building,1109610,,,Q099,,,"Grand Central Pkwy., Whitestone Exwy. bet. 111 St. and College Point Blvd., Park Drive E.",,,Q099-ZN05,Q-15,Q099-ZN05-BLG3844,"MULTIPOLYGON (((-73.84844361213165 40.74951490944383, -73.84873662048717 40.75001668988919, -73.84877518848293 40.75008273781105, -73.84877775759836 40.750081870393416, -73.84916776829776 40.749950152174904, -73.84912919998953 40.74988410438329, -73.84911780455603 40.749864588970695, -73.84883618925814 40.7493823258275, -73.84844361213165 40.74951490944383)))",FALSE,Removed
,4020180001,4540096,QN,FALSE,1969,FMCP-Allied Crews-Building 2,249795,current,,Q099,11,21.03,,,,Q099-ZN10,Q-15,Q099-ZN10-BLG0379,"MULTIPOLYGON (((-73.83758814165043 40.75300350050776, -73.83759276643455 40.753007124365496, -73.83775330392177 40.75288862503589, -73.83774152626204 40.75287939715867, -73.83770247148955 40.75284879963785, -73.83773820967802 40.752822419200925, -73.83723953878678 40.75243172941979, -73.83723561216748 40.75243462800717, -73.83701478498183 40.752597629045404, -73.83701379679891 40.752598357958504, -73.83727355755731 40.75280187242721, -73.8375071951499 40.75298491874836, -73.83751201730676 40.75298869687454, -73.83754148370332 40.75296694616393, -73.83758814165043 40.75300350050776)))",FALSE,Active
,3069440165,3427316,BK,FALSE,2022,Calvert Vaux Park House Public Restroom and Maintenance Facility,1299137,current,,B125,17,24,Shore Parkway Parking Lot Entrance,,,B125-ZN02,B-13,B125-ZN02-BLG9883,"MULTIPOLYGON (((-73.99220440405108 40.58529641084087, -73.9921646504734 40.585222785834304, -73.99201776538246 40.58526422682264, -73.99192607608495 40.58519492963175, -73.99179136585727 40.58522275977218, -73.99181651488955 40.5852864844134, -73.99189198514941 40.58526978595266, -73.99200395959397 40.585353933316355, -73.99220440405108 40.58529641084087)))",FALSE,Active
,2027200017,2129320,BX,TRUE,2022,Fox Park-Public Restroom,1299133,current,,X247,44,13,Fox Street and East 156 Street,,,,X-02,X247-BLG9999,"MULTIPOLYGON (((-73.89856267074425 40.81510110553967, -73.89848918416106 40.81516729947568, -73.89854211262066 40.81520121647776, -73.89861559918866 40.81513502250839, -73.89856267074425 40.81510110553967)))",FALSE,Active
,3045860925,3418144,BK,TRUE,2017,Berriman Playground Public Restroom,1292611,current,,B541,14,15,Berriman St between Vandalia Ave & Schroeders Ave,,,,B-05,B541-BLG0001,"MULTIPOLYGON (((-73.8695984702846 40.657002596530816, -73.86959431543526 40.656954051209354, -73.86946999426381 40.65697170802792, -73.86947520651809 40.657021872784256, -73.86951912926773 40.657015003940145, -73.86955970580091 40.65701290042681, -73.8695984702846 40.657002596530816)))",FALSE,Active
,,,BK,TRUE,,Green Central Knoll Public Restroom,,,,B395,,,49 Evergreen Avenue,,,B395,B-04,B395-BLG0001,"MULTIPOLYGON (((-73.93348681079918 40.70216735711916, -73.933558635856 40.702149289303925, -73.93351830019256 40.702056413310046, -73.93344647404163 40.70207448109966, -73.93348681079918 40.70216735711916)))",FALSE,Active
,3087600485,3347138,BK,TRUE,1930,Manhattan Beach Bathhouse Public Restroom,667519,current,,B251,11,15.4,Oriental Blvd. & Hastings St.,,,B251-ZN02,B-15,B251-ZN02-BLG1172,"MULTIPOLYGON (((-73.94356582855488 40.57690381228065, -73.9435662402306 40.57690580894554, -73.94358068895222 40.57697580930276, -73.94360470306175 40.57697292770856, -73.94364589697956 40.57717249512663, -73.94372216569873 40.57716334176137, -73.94404582235825 40.57712450084373, -73.9440505144848 40.577147234165885, -73.94420757793279 40.57712838512893, -73.94420480308658 40.577114944355166, -73.94460903657868 40.57706643150199, -73.94458436227306 40.57694689930172, -73.94461591682003 40.57694311250404, -73.94458503987349 40.57679354031998, -73.944559812827 40.57679656831919, -73.94449295724561 40.57680459212823, -73.94448708869209 40.5767761633386, -73.9443780990573 40.576789243870174, -73.94438294066487 40.57681269767126, -73.94414877938641 40.57684080020296, -73.94415200001663 40.5768564006527, -73.9440061120977 40.57687390787675, -73.94400148587616 40.576851493370015, -73.94375681083835 40.576880856114855, -73.94375145190313 40.57685489317304, -73.94364598183877 40.57686755058626, -73.94364992808497 40.576886667953936, -73.94365134897089 40.576893549557994, -73.9435780216291 40.57690234951426, -73.94356582855488 40.57690381228065), (-73.94373925563 40.57713498091162, -73.94372680988205 40.5771363156969, -73.94372412112462 40.577121738491854, -73.94375165365913 40.57711878564798, -73.94375271314806 40.57711867180011, -73.94375257088758 40.57711790538416, -73.94373151342472 40.57700377701727, -73.94370416519455 40.57700671103563, -73.94369604721615 40.57696271193704, -73.94389172613666 40.57694172189244, -73.94396009780104 40.57693438717349, -73.94397311741618 40.57700494691, -73.94419675758701 40.576980956824066, -73.94418317575249 40.57690734856455, -73.94454137349108 40.57686892286031, -73.94454656910683 40.57689708476688, -73.94422473506218 40.57693160906513, -73.94422994701311 40.57695985564312, -73.94455120833771 40.57692539228954, -73.94455339992975 40.5769372703638, -73.94423399412533 40.576971534707766, -73.94423910026883 40.576999207599876, -73.94457205981364 40.57696349003171, -73.94457413030857 40.57697471156477, -73.94424033918239 40.57701051968829, -73.94424551939932 40.57703859695141, -73.94457978902595 40.57700273771382, -73.94458230278568 40.577016356656515, -73.9442172796247 40.57705551490272, -73.94422207302586 40.57708149375709, -73.94458895190309 40.57704213647435, -73.94459116349441 40.57705412171977, -73.94420237548387 40.577095828645184, -73.94419369517466 40.57704878373557, -73.94403712258033 40.577065579797036, -73.94404389814461 40.57710230198, -73.94373925563 40.57713498091162)))",FALSE,Active
,3013530001,,BK,TRUE,,St. John's Park Public Restroom,,,,B245,,,1251 Prospect Place,,,B245,B-08,B245-BLG1090,"MULTIPOLYGON (((-73.93535772148581 40.673733131773155, -73.93526698588448 40.673727913600516, -73.9352570589137 40.67382796786814, -73.93534779465033 40.67383318604853, -73.93535771193127 40.67373322722243, -73.93535772148581 40.673733131773155)))",FALSE,Active
,,,BK,TRUE,,West 22nd Street Public Restroom,,,,B169,,,"Riegelmann Boardwalk, near W. 22nd St.",,,B169-ZN06B,B-13,B169-BLG6348,"MULTIPOLYGON (((-73.98860860281384 40.57236907028055, -73.98858669794585 40.572316685489994, -73.98842891216403 40.5723550509647, -73.98845081692102 40.57240743488461, -73.98860860281384 40.57236907028055)))",FALSE,Active
,,,MN,TRUE,,Robert Bendheim Playground Public Restroom,,,,M010,,,100th Street and Fifth Ave,,,M010-195,M-13,M010-195-BLG0750,"MULTIPOLYGON (((-73.95455880005494 40.79041227426551, -73.95459483567875 40.7903839010852, -73.9545685161578 40.7903645920841, -73.95453248053384 40.79039296435578, -73.95455880005494 40.79041227426551)))",FALSE,Active
,,,BK,TRUE,,Ten Eyck Playground Public Restroom,,,,B311,,,Meserole St. & Bushwick Pl.,,,B311,B-01,B311-BLG0001,"MULTIPOLYGON (((-73.9389528847949 40.70906358836031, -73.93893856857603 40.708967677219405, -73.93886592363175 40.7089739566491, -73.93888023974827 40.70906986689843, -73.9389528847949 40.70906358836031)))",FALSE,Active
,3028110001,3424960,BK,TRUE,2018,Sgt. William Dougherty Playground Public Restroom,1288972,current,,B096,46,,Anthony St. & Vandervoort Ave.,,,B096,B-01,B096-BLG0001,"MULTIPOLYGON (((-73.93690325680957 40.72359021832647, -73.93700413564075 40.72355024591652, -73.9369966371296 40.723531657998585, -73.93703486076929 40.72351357056209, -73.93700547125496 40.723462090366596, -73.9369002183039 40.72349157754958, -73.93690584348869 40.72350349347281, -73.936868253185 40.72351395659966, -73.93690325680957 40.72359021832647)))",FALSE,Active
,4059170001,4619849,QN,TRUE,2018,Little Bay Park - Public Restroom,1289065,current,,Q010A,15,,211-01 Cross Island Parkway,,,,Q-07A,Q010A-BLG11777,"MULTIPOLYGON (((-73.78195757490974 40.79047264551723, -73.78197070593622 40.79048362948332, -73.78197727085568 40.79048912236514, -73.78198383811765 40.79049390025144, -73.78199135081144 40.790497249926375, -73.7819963634444 40.790498450773725, -73.78200137801532 40.79049869799149, -73.78200325873047 40.7904989401821, -73.78200921560948 40.790498712815605, -73.78201611245538 40.79049872585994, -73.78202081460543 40.79049849702025, -73.78202583504017 40.790497315149295, -73.7820298033677 40.79049648878818, -73.78203432596328 40.79049392370285, -73.78203871060424 40.790490429937485, -73.78212584282468 40.790399579912894, -73.7820861235488 40.790370356430216, -73.78195757490974 40.79047264551723)))",FALSE,Active
,2056220001,2123826,BX,TRUE,,Ferry Point Park West Public Restroom,1288652,current,,X126,11,,"mid-park, at Hutchinson River Parkway parking lot",,,X126,X-10,X126-BLG4105,"MULTIPOLYGON (((-73.83859741528867 40.812105666385534, -73.8386687692978 40.812073106958714, -73.83852245959537 40.81188801438661, -73.8384511057131 40.81192057372388, -73.83859741528867 40.812105666385534)))",FALSE,Active
,2023810001,2127456,BX,TRUE,2018,Yolanda García Park Public Restroom,1287815,current,,X353,30,15,Melrose Ave. & E. 159th St.,,,,X-03,X353-BLG0002,"MULTIPOLYGON (((-73.91398430479349 40.82286923028599, -73.91386262411228 40.82283194805915, -73.9138341631529 40.82288555134787, -73.91395584391617 40.82292283360439, -73.91398430479349 40.82286923028599)))",FALSE,Active
,,,BX,TRUE,,Aqueduct Walk Public Restroom,,,,X001A,,,Aqueduct Ave. E & W. 182nd St.,,,,X-05,X001A-BLG0001,"MULTIPOLYGON (((-73.90805620466398 40.858393308197854, -73.90798163384713 40.85835389819706, -73.90792876005038 40.858411568473414, -73.90800404003221 40.85845020645229, -73.90805620466398 40.858393308197854)))",FALSE,Active
,,,BX,TRUE,,Lyons Square Playground Public Restroom,,,,X029,,,Aldus St. between Bryant Ave. & Longfellow Ave.,,,,X-02,X029-BLG0001,"MULTIPOLYGON (((-73.88837634765223 40.822664826221875, -73.88836924150309 40.82256853644592, -73.8883691441339 40.82256722252708, -73.88829982782411 40.82257017476748, -73.88830703124108 40.822667778466524, -73.88837634765223 40.822664826221875)))",FALSE,Active
,2022840034,2129635,BX,TRUE,,Saw Mill Playground Public Restroom,,,,X238,,,Brook Avenue between E. 139th St. & E. 140th St.,,,,X-01,X238-BLG0001,"MULTIPOLYGON (((-73.9193733508377 40.80888107746638, -73.91931368709969 40.8088553174943, -73.91924987333635 40.80894064635423, -73.91930953712615 40.808966406358955, -73.9193733508377 40.80888107746638)))",FALSE,Active
,,,BK,TRUE,,8th Ave. & 66th St. Public Restroom,,,,B052,,,8th Ave. between 66th St. & 67th St.,,,B052,B-10,B052-BLG0001,"MULTIPOLYGON (((-74.01288418839596 40.63148266183938, -74.0129811323461 40.63138991905211, -74.01291193110268 40.63134793292389, -74.01281498711734 40.63144067565321, -74.01288418839596 40.63148266183938)))",FALSE,Active
,5038680001,5168306,R,TRUE,,Midland Beach Lot 8 Modular Public Restroom - Men's,1270841,current,,R046,10,20.57672717,Father Capodonno Blvd at Hunter Avenue,,,R046-ZN05,R-02B,R046-ZN05-BLG8306,"MULTIPOLYGON (((-74.08593730583165 40.57240857273751, -74.08604332802274 40.57251078311243, -74.08608353322596 40.57248653337061, -74.08597751101182 40.572384323032594, -74.08593730583165 40.57240857273751)))",FALSE,Active
,5038680001,5107571,R,TRUE,1931,Midland Beach Lot 8 Modular Public Restroom - Women's,730779,current,,R046,10,20.54044195,FR Capodanno Blvd at Hunter Avenue,,,R046-ZN05,R-02B,R046-ZN05-BLG7571,"MULTIPOLYGON (((-74.0858506102846 40.57245979728835, -74.08589884709053 40.57250615807977, -74.08595720549881 40.57256224775419, -74.08599827799759 40.572537398544256, -74.08598897587963 40.57252845789094, -74.08589168276124 40.572434949016866, -74.0858506102846 40.57245979728835)))",FALSE,Active
,5041050050,5168637,R,TRUE,,Great Kills Park-New Dorp Beach Modular Public Restroom - Men's,1270781,current,,R016,4,27.86051172,"Prefab CS near beach, North structure",,,R016-ZN03,R-03,R016-ZN03-BLG8637,"MULTIPOLYGON (((-74.10234769896867 40.5586139515428, -74.10251316097802 40.558706515860216, -74.10254653730114 40.55867181129965, -74.10238107533155 40.55857924703003, -74.10234769896867 40.5586139515428)))",FALSE,Active
,5041050050,5168636,R,TRUE,,Great Kills Park-New Dorp Beach Modular Public Restroom - Women's,1270780,current,,R016,5,26.98332471,"Prefab CS near beach, South structure",,,R016-ZN03,R-03,R016-ZN03-BLG8636,"MULTIPOLYGON (((-74.10241262644921 40.55854465399918, -74.10257726547985 40.558638026730655, -74.10261066721225 40.55860376608792, -74.10244602822077 40.55851039430458, -74.10241262644921 40.55854465399918)))",FALSE,Active
,4051730006,4610457,QN,TRUE,1951,Kissena Cricket Fields Public Restroom,1267244,current,,Q300,12,18.45749552,56th Avenue & 151st Street,,,Q300-ZN03,Q-07,Q300-ZN03-BLG0457,"MULTIPOLYGON (((-73.81719786922741 40.745041556093604, -73.81734193499263 40.74506350222383, -73.81731260688478 40.74500000767601, -73.8171710508805 40.74497910828158, -73.81719786922741 40.745041556093604)))",FALSE,Active
,3087000250,3423774,BK,TRUE,1928,West 2nd Street Public Restroom,1182873,current,,B080,7,19.77,,,,B080,B-13,B080-BLG2013,"MULTIPOLYGON (((-73.97149640422134 40.57434488633012, -73.9714983083368 40.574352350349535, -73.97183870188462 40.574301854538156, -73.97183573895337 40.574290240647905, -73.97183344807685 40.57428126005595, -73.97183111829062 40.57427213176841, -73.97180401572227 40.57416590645351, -73.9714636240224 40.57421640126248, -73.97149111278632 40.57432414593801, -73.9714940603324 40.57433569859768, -73.97149640422134 40.57434488633012)))",FALSE,Active
,5009390001,5154867,R,TRUE,1958,High Rock Park Women’s Public Restroom,1186673,current,,R088,239,11.88551316,,,,R065-ZN03,R-02,R065-ZN03-BLG4867,"MULTIPOLYGON (((-74.12429461125211 40.582929956952256, -74.12435051820167 40.582936862916036, -74.12436327147026 40.582876849856746, -74.12430736338852 40.5828699439004, -74.12429461125211 40.582929956952256)))",FALSE,Active
,5065960001,5169768,R,TRUE,1972,Wolfe's Pond Modular Public Restroom - Men's,1264115,current,,R031,17,20,"Prefab CS near beach, East structure",,,R031-ZN02,R-03,R031-ZN02-BLG9768,"MULTIPOLYGON (((-74.18931449897426 40.51610529586689, -74.18948007492789 40.51620137764401, -74.18949318952393 40.51618821454715, -74.18951418980663 40.5161671353703, -74.18937058199323 40.51608380133498, -74.18934861388878 40.51607105364215, -74.18931449897426 40.51610529586689)))",FALSE,Active
,5065960001,5169769,R,TRUE,1972,Wolfe's Pond Modular Public Restroom - Women's,1264116,current,,R031,18,19,"Prefab CS near beach, West structure",,,R031-ZN02,R-03,R031-ZN02-BLG9769,"MULTIPOLYGON (((-74.18938537114133 40.51604154654099, -74.1895346609881 40.51614714130239, -74.18955216620432 40.51613272641475, -74.1895711523496 40.5161170915608, -74.18943423562281 40.516020247596444, -74.18942186369223 40.516011496844655, -74.18938537114133 40.51604154654099)))",FALSE,Active
,,4000000,QN,TRUE,,Beach 115th Street Public Restroom,,,,Q050,,,Beach 115th St. & Rockaway Boardwalk,,,Q050-ZN08A,Q-14,Q050-BLG-092,"MULTIPOLYGON (((-73.83519478833504 40.57800792209369, -73.83520186568097 40.57801731392319, -73.83524382086418 40.57799893223179, -73.83523933807201 40.57799298323364, -73.83521431072884 40.57795977197013, -73.83525174685778 40.57794438164401, -73.83527376129908 40.577981439227536, -73.83527808726967 40.57798872077762, -73.83532810512439 40.5779714456547, -73.83532402732143 40.57796458230618, -73.83524372645172 40.57782941172684, -73.83519370868149 40.577846686813224, -73.83524024741301 40.5779250263626, -73.83519997711437 40.577940750316614, -73.83513933126665 40.577860273372046, -73.83509737614172 40.577878655025465, -73.83519478833504 40.57800792209369)))",FALSE,Active
,4158230001,4301742,QN,TRUE,1931,Beach 30th Street Playground Public Restroom,1260097,current,,Q162H,9,18,Boardwalk at Beach 32nd Street,,,Q162H,Q-14,Q162H-BLG01,"MULTIPOLYGON (((-73.76254049189652 40.59230029016787, -73.76256337372604 40.59235416730754, -73.76257274928065 40.59237624507007, -73.7626078195383 40.592458821039344, -73.76261088654731 40.59246604329215, -73.76265829175314 40.592577664184404, -73.76265845342627 40.59257804363986, -73.76275626487954 40.59255390349829, -73.76275612546844 40.59255357541894, -73.76271376699344 40.59245383842695, -73.7627056530977 40.5924347323166, -73.76266993137344 40.592350622336035, -73.76266265395446 40.59233348740089, -73.76265251923489 40.59230962323456, -73.76263830298241 40.59227615102663, -73.76254049189652 40.59230029016787)))",FALSE,Active
,4155970001,4615795,QN,TRUE,2014,Lannett Playground Public Restroom,1264570,current,,Q407,9,13.4979289,Lanett Ave. between Beach 8th St. & Beach 9th St.,,,Q407,Q-14,Q407-BLG-01,"MULTIPOLYGON (((-73.74419776695555 40.59924923727475, -73.74421871909026 40.59934963494432, -73.74429376936017 40.59934053464374, -73.74427281711198 40.59924013788836, -73.74419776695555 40.59924923727475)))",FALSE,Active
,3999999999,3424020,BK,TRUE,2015,West 33rd Street Public Restroom,1264308,current,,B169,11,16,Boardwalk at West 33rd Street,,,B169-ZN07C,B-13,B169-ZN07C-BLG1147,"MULTIPOLYGON (((-73.99870795157938 40.57175772493198, -73.9988534637583 40.571777474982085, -73.9988595153657 40.57175154623598, -73.99871400324153 40.57173179619349, -73.99870795157938 40.57175772493198)))",FALSE,Active
,,3000000,BK,FALSE,,Brighton 2nd Street Lifeguard Station Public Restroom,,,,B169,,,"Riegelmann Boardwalk, near Brighton 2nd St.",,,B169-ZN03A,B-13,B169-ZN03A-BLG2859,"MULTIPOLYGON (((-73.96541259373474 40.5746970696314, -73.96540573124695 40.574644069897914, -73.96540364686031 40.57462797059384, -73.96544465842888 40.57462738679008, -73.96544485454034 40.574643238781675, -73.9654455245057 40.574697369510204, -73.96550047808955 40.57469620273727, -73.96549967698766 40.57464207467126, -73.96549850728113 40.574563058698764, -73.96544432146172 40.57456420949227, -73.96544505688796 40.57461279391052, -73.96540170058995 40.57461426942809, -73.96539584562868 40.574567875344165, -73.96534118162334 40.57457106563297, -73.9653582996491 40.57470181884758, -73.96541259373474 40.5746970696314)))",FALSE,Active
,1012570002,,MN,TRUE,,Bryant Park Public Restroom,,,,M008,,,W. 42nd St. & Ave. of the Americas,,,M008,M-05,M008-BLG10386,"MULTIPOLYGON (((-73.98270805093593 40.754010899132076, -73.98264583867663 40.75398508219014, -73.98259943406909 40.75404974769112, -73.98266164637079 40.75407556465788, -73.98270805093593 40.754010899132076)))",FALSE,Active
,,,MN,TRUE,,Imagination Playground Public Restroom,,,,M386,,,"Front St., John St., and South St.",,,M386,M-01,M386-BLG9990,"MULTIPOLYGON (((-74.00403693570121 40.70625128120646, -74.0040420238743 40.706249034252046, -74.00404667063556 40.70624628842967, -74.00405142265053 40.70624252142348, -74.00405500671526 40.70623866530763, -74.0040578393455 40.70623446162079, -74.00405994774785 40.70622974646894, -74.00406111066013 40.70622484584511, -74.00406129968916 40.706219866911105, -74.00406051247539 40.70621492313149, -74.00405483452292 40.706209185273245, -74.00404822769661 40.70620405439204, -74.00404080323464 40.706199618733926, -74.00403325452208 40.70619514525818, -74.00402480654604 40.706191728113275, -74.00401571136095 40.70618946994842, -74.0040062399524 40.706188438292415, -74.00399667750325 40.70618866285216, -74.00398914924394 40.70618974552795, -74.00398188964611 40.70619160893734, -74.00398009343436 40.70619291834297, -74.00397855283163 40.70619440333951, -74.00397729505268 40.70619603601006, -74.00397634494564 40.70619778483595, -74.00397609908548 40.70620234233248, -74.00397653837116 40.7062068917007, -74.00397928532864 40.70621452434009, -74.0039832581948 40.70622183815596, -74.00398967824371 40.70623017036527, -74.003997683903 40.70623766684459, -74.00400709056325 40.70624415200032, -74.0040176792999 40.70624947815593, -74.00402920633968 40.706253521949535, -74.00403314084528 40.7062525411549, -74.00403693570121 40.70625128120646)))",FALSE,Active
,1001420030,1090517,MN,TRUE,,Washington Market Park Public Restroom,1283804,current,,M308,10,,Greenwich St. & Chambers St.,,,M308,M-01,M308-BLG9989,"MULTIPOLYGON (((-74.01156925219986 40.71747319161643, -74.01153270262787 40.71743962156788, -74.01151096629937 40.71745516564592, -74.01148626947504 40.71746789682188, -74.01145923581953 40.717477491748745, -74.01143054700603 40.71748370992094, -74.0114500606641 40.71750240887368, -74.01150623766789 40.71750744793003, -74.01156925219986 40.71747319161643)))",FALSE,Active
,1008450002,1089484,MN,TRUE,1902,Evelyn's Playground Public Restroom,1214744,current,,M089,44,10.82428026,Union Square West Between E. 16th & E. 17th St.,,,M089-01,M-05,M089-01-BLG9987,"MULTIPOLYGON (((-73.98958618197429 40.73634649212178, -73.9895986185877 40.736330423685594, -73.98961616219744 40.736338280397604, -73.98965699823927 40.73628551972334, -73.98959666460641 40.736258500858064, -73.98959530052363 40.73626026392896, -73.98958583266847 40.73625602348281, -73.98957370393195 40.736271693921225, -73.98955450542363 40.73626309593472, -73.98951874446095 40.736316291980074, -73.98958618197429 40.73634649212178)))",FALSE,Active
,,,BK,TRUE,,West 8th Street Public Restroom,,,,B169,,,"Boardwalk, near West. 8th Street Entrance",,,B169-ZN04B,B-13,B169-ZN04B-BLG9587,"MULTIPOLYGON (((-73.97588406421181 40.57347824663407, -73.97587621238824 40.5734343993456, -73.97591632971866 40.57343219067162, -73.97591918496138 40.57347575864794, -73.97597464807917 40.57347636640808, -73.97596442162467 40.57331662652164, -73.975908384672 40.573316060060336, -73.97591459900441 40.57341089020151, -73.97587147840903 40.57341326394065, -73.97585526329169 40.573322719993605, -73.97580080776557 40.57332837463587, -73.97582856666088 40.573484674621284, -73.97588406421181 40.57347824663407)))",FALSE,Active
,,,BK,TRUE,,Coney Island Avenue Public Restroom,,,,B169,,,"Riegelmann Boardwalk, near Coney Island Avenue",,,B169-ZN02A,B-13,B169-ZN02A-BLG9193,"MULTIPOLYGON (((-73.95978010830741 40.57508779869538, -73.9597738993302 40.57501989157232, -73.95948130350149 40.575035444363586, -73.95948751218212 40.57510335240287, -73.95978010830741 40.57508779869538)))",FALSE,Inactive
,2044930001,2114815,BX,TRUE,1965,Burns Playground Public Restroom,1117734,current,,X232,17,18.8707367,Mace Ave. between Lodovick Ave. & Gunther Ave.,,,X232,X-11,X232-BLG9192,"MULTIPOLYGON (((-73.83657559412609 40.86297676873597, -73.83664887824919 40.86297926781712, -73.83665286796445 40.862911819471144, -73.83657958391335 40.86290932129298, -73.83657559412609 40.86297676873597)))",FALSE,Active
